"user_id","total_orders","lifetime_value","customer_segment"
"99b86867","1","168.00","1 order"
"99bab5a5","1","148.05","1 order"
"99c1acd6","1","16.59","1 order"
"99c2f9cb","1","168.00","1 order"
"99ca1ba5","1","21.25","1 order"
"99cc1765","1","160.04","1 order"
"99d4e306","1","175.86","1 order"
"99dd1c5a","1","478.46","1 order"
"99e38719","1","278.27","1 order"
"99ef93a7","1","158.90","1 order"
"99f194f5","1","146.59","1 order"
"99f2d6c3","1","480.00","1 order"
"99f6202b","1","480.00","1 order"
"99f690b6","1","177.11","1 order"
"99f7e86f","1","164.42","1 order"
"99fdf932","1","168.00","1 order"
"9a019c6c","1","357.00","1 order"
"9a0291ca","1","168.00","1 order"
"9a02a7e3","1","168.00","1 order"
"9a0379ac","1","168.00","1 order"
"9a042869","2","298.84","2-3 orders"
"9a060e51","1","168.00","1 order"
"9a0a4afa","1","18.79","1 order"
"9a0bfefe","1","23.28","1 order"
"9a0ef106","1","312.46","1 order"
"9a18a1fc","2","784.64","2-3 orders"
"9a19697","1","168.00","1 order"
"9a1d66bc","1","168.00","1 order"
"9a223006","1","24.94","1 order"
"9a224329","1","1523.84","1 order"
"9a22dc69","1","168.00","1 order"
"9a2ce293","1","1198.00","1 order"
"9a2f9062","1","480.00","1 order"
"9a3183ef","1","168.00","1 order"
"9a3391c8","1","1800.00","1 order"
"9a376bb1","1","168.00","1 order"
"9a3ab4d0","1","178.74","1 order"
"9a3d7793","1","168.00","1 order"
"9a3f6488","1","14.40","1 order"
"9a424a4a","1","24.55","1 order"
"9a436b61","1","1198.00","1 order"
"9a4aede5","1","1800.00","1 order"
"9a5079bf","1","162.78","1 order"
"9a52dc5b","2","3903.96","2-3 orders"
"9a567ce9","1","167.98","1 order"
"9a585d46","1","24.00","1 order"
"9a64b26d","1","439.20","1 order"
"9a69967b","1","480.00","1 order"
"9a6a03b8","1","168.00","1 order"
"9a71d8c8","1","21.60","1 order"
"9a738c61","1","184.90","1 order"
"9a740d4a","2","336.00","2-3 orders"
"9a746eac","1","150.61","1 order"
"9a75aaf4","2","336.00","2-3 orders"
"9a762bd7","1","22.52","1 order"
"9a766006","1","1116.24","1 order"
"9a7f9501","1","168.00","1 order"
"9a8533d3","1","158.90","1 order"
"9a870dcd","1","168.00","1 order"
"9a8a7227","1","49.98","1 order"
"9a8aa7d2","2","336.00","2-3 orders"
"9a8edc06","1","134.40","1 order"
"9a914407","1","24.00","1 order"
"9a944745","1","168.00","1 order"
"9a96c348","1","168.00","1 order"
"9a9e9d25","1","150.99","1 order"
"9a9fc9db","1","168.00","1 order"
"9a9fe896","1","415.83","1 order"
"9aaa9dec","1","1122.10","1 order"
"9aaab567","1","19.20","1 order"
"9aaccebb","1","448.60","1 order"
"9ab16e3f","1","135.83","1 order"
"9ab35f8f","1","417.74","1 order"
"9ab3d90b","2","321.22","2-3 orders"
"9ab8bf94","1","425.71","1 order"
"9ac1cd5e","1","24.00","1 order"
"9ac287b1","1","1800.00","1 order"
"9ac5b57a","2","336.00","2-3 orders"
"9ac79f04","1","271.28","1 order"
"9acd71cf","1","308.31","1 order"
"9ad46a57","1","451.63","1 order"
"9ad4d5ae","1","149.42","1 order"
"9adc8af4","1","150.53","1 order"
"9ae30ed3","1","404.97","1 order"
"9aec2679","1","454.77","1 order"
"9aeef0f1","2","336.00","2-3 orders"
"9af25136","1","152.51","1 order"
"9af45b45","1","168.00","1 order"
"9af4724f","1","0.00","1 order"
"9aff14bd","2","336.00","2-3 orders"
"9b0664","1","168.00","1 order"
"9b0a2353","1","169.42","1 order"
"9b0e4ec2","1","168.00","1 order"
"9b0ecb51","2","487.79","2-3 orders"
"9b128d11","2","803.00","2-3 orders"
"9b12f8b8","1","24.00","1 order"
"9b151c85","1","168.00","1 order"
"9b1931e2","1","19.03","1 order"
"9b1dd5f4","1","146.00","1 order"
"9b1e621d","1","89.98","1 order"
"9b27f70a","3","525.66","2-3 orders"
"9b317071","1","168.00","1 order"
"9b386845","1","24.00","1 order"
"9b426f7c","1","151.99","1 order"
"9b42dbc9","1","149.70","1 order"
"9b437823","1","158.90","1 order"
"9b4952a0","2","1852.74","2-3 orders"
"9b530c7b","1","135.46","1 order"
"9b583dc2","1","133.45","1 order"
"9b613901","1","168.00","1 order"
"9b6577f2","1","24.00","1 order"
"9b665bc7","1","169.80","1 order"
"9b6af38d","1","23.20","1 order"
"9b6e4ee1","1","168.00","1 order"
"9b71dae1","1","178.74","1 order"
"9b7405fd","1","23.18","1 order"
"9b742919","1","168.00","1 order"
"9b745d07","1","168.00","1 order"
"9b78a6ba","2","319.68","2-3 orders"
"9b79b855","1","146.02","1 order"
"9b7d40cd","1","480.00","1 order"
"9b80155c","1","24.00","1 order"
"9b8476a2","1","23.87","1 order"
"9b86c260","1","168.00","1 order"
"9b8b424b","1","168.00","1 order"
"9b8d7f31","1","1542.09","1 order"
"9b92bad0","1","147.00","1 order"
"9b9453ea","1","24.00","1 order"
"9b9ae84a","1","177.02","1 order"
"9b9f9e25","1","57.43","1 order"
"9b9fb18a","2","1818.64","2-3 orders"
"9ba1a8db","1","168.00","1 order"
"9ba66e3b","1","150.61","1 order"
"9ba69dcb","1","427.44","1 order"
"9ba707f5","1","401.53","1 order"
"9baa675c","1","168.00","1 order"
"9bad277c","1","168.00","1 order"
"9bb0c0b1","1","253.64","1 order"
"9bb1c24a","1","480.00","1 order"
"9bb51a15","1","1800.00","1 order"
"9bb7dee6","1","1198.00","1 order"
"9bbc22e9","1","161.78","1 order"
"9bbc66d3","1","168.00","1 order"
"9bc084c6","1","24.00","1 order"
"9bc1d8d6","1","480.00","1 order"
"9bc22b3b","1","140.46","1 order"
"9bc8c385","1","87.20","1 order"
"9bca1429","1","24.00","1 order"
"9bd277f8","1","24.00","1 order"
"9bd714d4","1","24.00","1 order"
"9bd98565","1","168.00","1 order"
"9bd9fb5f","1","480.00","1 order"
"9bdcb567","1","149.42","1 order"
"9bdf48be","1","460.64","1 order"
"9be18a0a","1","168.00","1 order"
"9be3e69d","1","14.81","1 order"
"9bf048de","2","756.16","2-3 orders"
"9bf73fde","1","23.24","1 order"
"9bf7aff0","1","480.00","1 order"
"9bf7bfff","1","161.05","1 order"
"9bfe253f","1","59.96","1 order"
"9c01eee8","1","168.00","1 order"
"9c037e67","3","580.38","2-3 orders"
"9c06d3b8","1","157.01","1 order"
"9c0922ae","1","168.00","1 order"
"9c0a9238","1","24.00","1 order"
"9c0b3261","1","168.00","1 order"
"9c0cef55","3","670.12","2-3 orders"
"9c0f5075","1","168.00","1 order"
"9c12903","1","142.80","1 order"
"9c173200","2","960.00","2-3 orders"
"9c190da8","1","23.22","1 order"
"9c20aa56","1","168.00","1 order"
"9c27e56c","2","265.40","2-3 orders"
"9c2c9b50","1","168.00","1 order"
"9c330d9c","1","24.00","1 order"
"9c3497b6","2","336.00","2-3 orders"
"9c3512de","1","174.46","1 order"
"9c365d59","1","168.00","1 order"
"9c379d7d","1","21.60","1 order"
"9c3c334b","1","480.00","1 order"
"9c3fdecf","1","175.86","1 order"
"9c42f625","1","158.79","1 order"
"9c493ca0","1","24.00","1 order"
"9c4b915a","1","333.18","1 order"
"9c4dc02d","1","480.00","1 order"
"9c54ab14","1","168.00","1 order"
"9c560110","1","24.00","1 order"
"9c59fdf7","1","24.00","1 order"
"9c5c4360","1","142.80","1 order"
"9c5d1c85","2","168.14","2-3 orders"
"9c60d369","1","1800.00","1 order"
"9c6e6742","1","770.58","1 order"
"9c78d42c","1","386.66","1 order"
"9c7b9314","1","168.00","1 order"
"9c7cf8ba","1","168.00","1 order"
"9c7d0c32","1","168.00","1 order"
"9c7e1d21","1","24.00","1 order"
"9c8771ff","1","21.70","1 order"
"9c8881b6","1","23.12","1 order"
"9c88d78a","1","152.15","1 order"
"9c8c7460","1","151.83","1 order"
"9c9076ad","1","161.82","1 order"
"9c93dd01","1","24.00","1 order"
"9c9b26aa","1","150.41","1 order"
"9c9c7b24","1","480.00","1 order"
"9c9d12bd","1","480.00","1 order"
"9ca11ee8","1","480.00","1 order"
"9ca53fbf","1","155.42","1 order"
"9ca8fb6a","1","480.00","1 order"
"9caaefbd","2","536.43","2-3 orders"
"9caf56d2","1","168.00","1 order"
"9cb2a68a","1","23.24","1 order"
"9cb2d8a4","1","148.53","1 order"
"9cb3dc35","1","177.11","1 order"
"9cb5303b","1","168.00","1 order"
"9cb54874","1","168.00","1 order"
"9cb62ebe","1","236.89","1 order"
"9cbaa961","1","90.70","1 order"
"9cc3210d","1","168.00","1 order"
"9cc5df7b","1","164.88","1 order"
"9cc829c5","1","24.31","1 order"
"9cc85ac0","2","301.06","2-3 orders"
"9cc9cceb","1","49.98","1 order"
"9ccb83cb","1","480.00","1 order"
"9ccbe8a9","1","168.00","1 order"
"9ccd5b38","1","283.61","1 order"
"9ccd8b29","1","139.65","1 order"
"9ccdb43b","1","1800.00","1 order"
"9cd15eed","1","172.36","1 order"
"9cd7bbaf","1","168.00","1 order"
"9cd91929","1","181.02","1 order"
"9cdc6c99","1","168.00","1 order"
"9cdfba23","1","24.43","1 order"
"9cea532c","1","148.35","1 order"
"9ceab070","1","411.08","1 order"
"9cece13d","1","429.45","1 order"
"9cef5a34","1","161.02","1 order"
"9cf139e0","1","168.00","1 order"
"9cf70f03","1","718.20","1 order"
"9cf9ee95","1","168.99","1 order"
"9cfe596b","1","355.11","1 order"
"9cffae9d","1","168.00","1 order"
"9d0d5f4e","1","480.00","1 order"
"9d0e5f80","1","164.42","1 order"
"9d111bf6","1","23.26","1 order"
"9d11c1fd","2","281.22","2-3 orders"
"9d1228a4","1","168.00","1 order"
"9d161912","1","7.23","1 order"
"9d17385e","3","72.00","2-3 orders"
"9d17c40d","1","21.43","1 order"
"9d1f0792","1","450.62","1 order"
"9d21a9e5","1","168.00","1 order"
"9d23f54b","1","168.00","1 order"
"9d243c99","1","24.00","1 order"
"9d245839","1","1800.00","1 order"
"9d2702d4","1","480.00","1 order"
"9d29c8b0","1","168.00","1 order"
"9d34f3ad","1","25.97","1 order"
"9d3802e9","1","177.64","1 order"
"9d39178f","1","115.52","1 order"
"9d3fed19","1","168.00","1 order"
"9d409628","1","22.68","1 order"
"9d40e079","1","1800.00","1 order"
"9d421c53","2","409.29","2-3 orders"
"9d442608","2","99.96","2-3 orders"
"9d46a1d5","1","168.00","1 order"
"9d48fa88","1","160.34","1 order"
"9d4c4c5d","1","184.90","1 order"
"9d4edc1a","1","1198.00","1 order"
"9d4f755c","1","155.08","1 order"
"9d4fa6ce","1","24.00","1 order"
"9d4ff16d","1","168.00","1 order"
"9d50ee93","1","168.00","1 order"
"9d54e1ac","1","149.77","1 order"
"9d583cd5","1","392.30","1 order"
"9d5b27a5","1","168.00","1 order"
"9d5eb0c9","1","272.39","1 order"
"9d5f4c9c","1","1800.00","1 order"
"9d61ea4d","1","1623.88","1 order"
"9d636f14","1","480.00","1 order"
"9d673388","1","27.54","1 order"
"9d69f7a7","1","409.29","1 order"
"9d702e64","2","329.40","2-3 orders"
"9d734906","1","21.12","1 order"
"9d746d5c","1","1800.00","1 order"
"9d74a54f","1","49.98","1 order"
"9d7a3e3f","1","480.00","1 order"
"9d7a556f","1","295.54","1 order"
"9d7b830e","1","21.60","1 order"
"9d7b99be","1","181.02","1 order"
"9d831d5b","1","168.00","1 order"
"9d865b65","1","1610.47","1 order"
"9d872299","1","160.61","1 order"
"9d8db01b","1","24.00","1 order"
"9d8fe278","1","158.90","1 order"
"9d92c74f","1","153.07","1 order"
"9d97fb01","1","175.74","1 order"
"9d981532","2","302.40","2-3 orders"
"9d9d6548","1","1198.00","1 order"
"9da3b4a6","1","22.52","1 order"
"9da3d750","1","142.80","1 order"
"9dadb9b8","1","153.59","1 order"
"9db00b07","1","480.00","1 order"
"9db239f9","1","134.96","1 order"
"9db9799d","1","24.00","1 order"
"9dc3869d","1","142.80","1 order"
"9dc3f2a2","1","179.22","1 order"
"9dc4e37c","1","63.52","1 order"
"9dc670a1","1","23.98","1 order"
"9dcc34b7","1","1800.00","1 order"
"9dcfeb5f","1","136.34","1 order"
"9dd2a872","1","23.04","1 order"
"9dd304a2","1","250.34","1 order"
"9dd5e0b2","1","960.00","1 order"
"9dd6f89c","1","168.00","1 order"
"9ddba498","1","24.08","1 order"
"9ddc5df8","2","411.09","2-3 orders"
"9de08d87","1","19.41","1 order"
"9df10b6c","1","149.59","1 order"
"9df13935","1","24.00","1 order"
"9dfca9f2","1","149.42","1 order"
"9e04ccf2","1","16.04","1 order"
"9e096f15","1","192.94","1 order"
"9e14af09","1","24.00","1 order"
"9e171750","1","168.00","1 order"
"9e174865","1","24.00","1 order"
"9e19010b","1","149.03","1 order"
"9e1d4781","1","148.05","1 order"
"9e2277f7","1","63.52","1 order"
"9e24be8b","1","1151.08","1 order"
"9e290451","1","21.74","1 order"
"9e29be7a","1","23.54","1 order"
"9e29c8ce","2","432.00","2-3 orders"
"9e2a49e6","1","23.97","1 order"
"9e37b1d7","1","168.00","1 order"
"9e3cad22","1","168.00","1 order"
"9e46f3e7","1","142.80","1 order"
"9e488d5a","1","2156.11","1 order"
"9e4aa217","1","168.00","1 order"
"9e5156db","1","1111.34","1 order"
"9e520f5a","1","480.00","1 order"
"9e58852a","1","168.00","1 order"
"9e5c2ee3","1","168.00","1 order"
"9e5df6f5","2","888.08","2-3 orders"
"9e5e38e1","1","175.86","1 order"
"9e61581b","1","24.00","1 order"
"9e687d2c","1","159.12","1 order"
"9e6a3b0d","1","126.00","1 order"
"9e6b728d","1","95.24","1 order"
"9e6fa145","1","13.98","1 order"
"9e71340d","1","168.00","1 order"
"9e7aa0ed","1","480.00","1 order"
"9e7bad11","1","332.20","1 order"
"9e7c1df6","1","160.61","1 order"
"9e80e200","1","328.10","1 order"
"9e83e80c","2","542.14","2-3 orders"
"9e849798","1","177.11","1 order"
"9e89b7cf","1","138.04","1 order"
"9e8b32af","1","24.00","1 order"
"9e8b6e15","1","149.90","1 order"
"9e8ef45e","2","48.00","2-3 orders"
"9e9658f9","1","168.00","1 order"
"9e979adc","1","21.94","1 order"
"9e98c897","1","168.00","1 order"
"9e9dbf25","1","1856.64","1 order"
"9ea2b2ae","1","336.02","1 order"
"9ea493a9","1","120.98","1 order"
"9ea63e42","1","151.56","1 order"
"9ea91076","1","359.98","1 order"
"9eacbf8b","1","429.89","1 order"
"9eb38602","1","142.80","1 order"
"9eb3e263","2","816.00","2-3 orders"
"9eb4eda2","1","168.00","1 order"
"9eb4efe0","1","151.20","1 order"
"9eb8665a","1","1802.35","1 order"
"9eb8972b","1","480.00","1 order"
"9eb8ad87","1","469.60","1 order"
"9ec008c9","2","212.72","2-3 orders"
"9ec17d39","1","168.00","1 order"
"9ec45270","1","24.00","1 order"
"9ec6f925","2","323.78","2-3 orders"
"9eced7ba","1","168.00","1 order"
"9ecf8e21","1","408.00","1 order"
"9ed4e3aa","1","136.25","1 order"
"9ed607fd","1","480.00","1 order"
"9ed90319","1","23.16","1 order"
"9eda1582","1","261.79","1 order"
"9eda8597","1","49.98","1 order"
"9edfcdd0","1","49.98","1 order"
"9ee34f75","1","168.00","1 order"
"9ee781da","1","168.00","1 order"
"9eed0685","1","16.40","1 order"
"9eef5709","1","168.00","1 order"
"9ef0f232","1","24.00","1 order"
"9ef2372a","1","26.23","1 order"
"9ef28216","1","49.98","1 order"
"9ef3cf83","1","168.00","1 order"
"9ef98e4d","1","153.66","1 order"
"9efb5178","1","168.00","1 order"
"9f005890","3","72.00","2-3 orders"
"9f010670","2","632.28","2-3 orders"
"9f02215f","1","157.95","1 order"
"9f05b68c","1","414.37","1 order"
"9f0a7ec9","1","480.00","1 order"
"9f0ab400","1","146.02","1 order"
"9f10a187","1","168.00","1 order"
"9f1176a3","1","146.90","1 order"
"9f12d9ae","1","159.60","1 order"
"9f18cecf","1","168.00","1 order"
"9f1a2260","1","140.05","1 order"
"9f1ab40c","1","16.04","1 order"
"9f1e60bc","2","3339.58","2-3 orders"
"9f1fa198","1","1800.00","1 order"
"9f207996","1","480.00","1 order"
"9f21687f","1","480.00","1 order"
"9f217bbb","1","23.38","1 order"
"9f277c50","1","24.00","1 order"
"9f281549","1","317.52","1 order"
"9f2d0c19","1","480.00","1 order"
"9f2dd6b1","1","168.00","1 order"
"9f327180","1","426.53","1 order"
"9f350a20","1","153.55","1 order"
"9f3952df","1","480.00","1 order"
"9f3c6101","1","243.95","1 order"
"9f3cd3ac","1","168.00","1 order"
"9f3ed4ad","1","24.00","1 order"
"9f40d012","1","181.02","1 order"
"9f4392fd","1","168.00","1 order"
"9f46220f","1","24.00","1 order"
"9f4c7df4","1","24.00","1 order"
"9f52ff97","1","142.80","1 order"
"9f53e797","1","480.00","1 order"
"9f5870f5","1","158.32","1 order"
"9f5b2197","1","24.00","1 order"
"9f63b707","1","152.04","1 order"
"9f63ba3f","2","900.74","2-3 orders"
"9f6798b9","1","168.00","1 order"
"9f67fad9","1","168.00","1 order"
"9f693202","3","638.40","2-3 orders"
"9f6f5ce8","1","450.37","1 order"
"9f7158b2","1","1527.37","1 order"
"9f720ac1","1","167.40","1 order"
"9f7875cf","1","451.63","1 order"
"9f7c1f5e","2","296.10","2-3 orders"
"9f7c25f7","1","159.93","1 order"
"9f7d405b","1","1198.00","1 order"
"9f7ddcab","1","18.00","1 order"
"9f8ee98a","1","480.00","1 order"
"9f941967","1","148.51","1 order"
"9f9853ad","1","168.00","1 order"
"9f9ab8f0","1","168.00","1 order"
"9f9b3504","2","816.00","2-3 orders"
"9f9e9be8","1","798.00","1 order"
"9faba13e","1","149.59","1 order"
"9fc08758","1","360.00","1 order"
"9fc21d89","1","168.00","1 order"
"9fc63b15","1","167.98","1 order"
"9fce4202","1","167.40","1 order"
"9fd5912f","1","48.45","1 order"
"9fdf159b","1","480.00","1 order"
"9fe04ca2","1","168.00","1 order"
"9fe52766","1","24.00","1 order"
"9fe55e17","1","1800.00","1 order"
"9fe6d04f","1","181.02","1 order"
"9fee6986","1","140.91","1 order"
"9ffc43cc","1","2250.93","1 order"
"9ffe3890","1","14.63","1 order"
"a0028166","1","146.59","1 order"
"a0028fee","1","171.90","1 order"
"a0068bc5","1","129.27","1 order"
"a0078d50","1","168.00","1 order"
"a009ae1b","1","23.32","1 order"
"a00f3834","2","436.84","2-3 orders"
"a011672a","1","168.00","1 order"
"a0125d4c","1","152.51","1 order"
"a014bf57","1","24.00","1 order"
"a0183f5c","1","24.00","1 order"
"a01bc2cf","1","439.20","1 order"
"a020e49b","1","480.00","1 order"
"a020f761","1","432.44","1 order"
"a021f35d","1","24.00","1 order"
"a02307aa","1","168.00","1 order"
"a02371f7","1","490.89","1 order"
"a0247651","1","1530.00","1 order"
"a027a7ef","1","168.00","1 order"
"a027e171","1","257.34","1 order"
"a028351a","1","351.02","1 order"
"a02bb9ef","1","142.80","1 order"
"a031c428","1","23.98","1 order"
"a031d5b0","1","1568.94","1 order"
"a032d2cc","1","480.00","1 order"
"a03a8ae8","1","1800.00","1 order"
"a03c2802","1","415.83","1 order"
"a03d3db5","1","317.04","1 order"
"a03e9507","1","60.76","1 order"
"a04292ed","1","48.85","1 order"
"a04b1a86","1","168.00","1 order"
"a052403b","3","1440.00","2-3 orders"
"a052a51c","1","22.05","1 order"
"a055e3eb","1","140.91","1 order"
"a055fa9b","1","1198.00","1 order"
"a056f6ec","2","512.59","2-3 orders"
"a05ad619","1","146.59","1 order"
"a062076c","2","408.00","2-3 orders"
"a0635850","1","168.00","1 order"
"a064a8c6","1","168.00","1 order"
"a0658d62","1","410.86","1 order"
"a065ea26","1","168.00","1 order"
"a066f68a","1","24.00","1 order"
"a067dd5d","1","168.00","1 order"
"a07fc06e","1","178.74","1 order"
"a082c099","1","24.00","1 order"
"a083f20a","1","1540.48","1 order"
"a0895503","1","168.00","1 order"
"a08e87f5","1","960.00","1 order"
"a0905c5c","1","268.15","1 order"
"a092b3e5","1","450.37","1 order"
"a0949ae4","1","128.49","1 order"
"a09512f7","1","168.00","1 order"
"a095d7a3","1","168.00","1 order"
"a0962025","1","168.00","1 order"
"a09938f1","1","171.65","1 order"
"a09c0bb7","1","151.99","1 order"
"a0a86bfc","1","168.00","1 order"
"a0aa4e26","1","179.22","1 order"
"a0ace2f1","1","168.00","1 order"
"a0b042ee","1","168.00","1 order"
"a0b87181","1","24.00","1 order"
"a0b92296","1","168.00","1 order"
"a0badbbe","1","146.59","1 order"
"a0bbdef6","1","317.04","1 order"
"a0bc5b7f","1","106.61","1 order"
"a0c7d67d","1","22.29","1 order"
"a0c83490","1","393.42","1 order"
"a0d082b3","1","153.88","1 order"
"a0d2a84e","2","2060.92","2-3 orders"
"a0d38c1a","1","150.02","1 order"
"a0d577a0","2","3600.00","2-3 orders"
"a0d62f47","1","23.23","1 order"
"a0e27b97","1","148.05","1 order"
"a0e3aca8","1","337.24","1 order"
"a0e8aca3","1","439.20","1 order"
"a0f97d06","1","330.62","1 order"
"a0fc44a4","1","164.69","1 order"
"a0ff1f5b","1","168.00","1 order"
"a0ff764b","1","142.80","1 order"
"a1084cac","1","168.00","1 order"
"a1097009","1","168.00","1 order"
"a11054e7","1","134.40","1 order"
"a115cea5","1","660.46","1 order"
"a11779d3","1","168.00","1 order"
"a11bb161","1","872.95","1 order"
"a11c92d3","1","168.00","1 order"
"a11dc2f0","1","168.00","1 order"
"a1235276","1","188.96","1 order"
"a126eae7","1","303.80","1 order"
"a128651c","3","504.00","2-3 orders"
"a12beef5","1","480.00","1 order"
"a1318686","1","141.64","1 order"
"a1341e81","1","146.59","1 order"
"a134536d","1","24.00","1 order"
"a1388faf","1","168.00","1 order"
"a13b35ce","1","168.00","1 order"
"a13d25f4","1","480.00","1 order"
"a14c621b","1","1746.65","1 order"
"a14c98fa","1","168.00","1 order"
"a14f308e","1","168.00","1 order"
"a1502181","1","142.80","1 order"
"a159a3f7","2","440.96","2-3 orders"
"a15b8d0c","2","279.30","2-3 orders"
"a15e3d24","1","168.00","1 order"
"a16570f2","1","22.03","1 order"
"a1664c6c","1","24.00","1 order"
"a166e82f","1","168.00","1 order"
"a1677929","1","24.00","1 order"
"a1715587","1","712.26","1 order"
"a17d9794","1","155.42","1 order"
"a17e6fa5","1","24.00","1 order"
"a17f6a13","1","24.00","1 order"
"a18337ff","1","18.28","1 order"
"a1863e9c","1","171.65","1 order"
"a186702d","1","168.00","1 order"
"a18775a4","1","149.70","1 order"
"a18890fe","2","450.63","2-3 orders"
"a194ab3b","1","446.40","1 order"
"a19cab38","1","168.00","1 order"
"a19f87d7","1","150.53","1 order"
"a1a45b6c","1","1800.00","1 order"
"a1b3b19c","1","193.19","1 order"
"a1b65fae","1","19.42","1 order"
"a1ba6a8a","1","168.00","1 order"
"a1bacd33","1","142.80","1 order"
"a1bfb863","1","1225.24","1 order"
"a1d14b99","1","168.00","1 order"
"a1d539f7","1","168.00","1 order"
"a1d53cb5","1","408.20","1 order"
"a1d6aade","1","142.80","1 order"
"a1d851fb","1","24.00","1 order"
"a1da12eb","1","49.98","1 order"
"a1db3860","1","13.98","1 order"
"a1dc4681","1","21.55","1 order"
"a1e4644b","1","24.00","1 order"
"a1e7e6bf","1","451.63","1 order"
"a1ea72bd","1","408.00","1 order"
"a1eb24cb","1","158.79","1 order"
"a1ebb931","1","24.00","1 order"
"a1ee3ca6","1","174.19","1 order"
"a1f29d6e","1","23.24","1 order"
"a1f7d40b","1","25.58","1 order"
"a1f8d5cc","1","18.93","1 order"
"a1fb1255","1","16.46","1 order"
"a1fb3975","1","168.00","1 order"
"a1fe41dd","1","129.27","1 order"
"a1fe8493","1","168.00","1 order"
"a1ff643a","1","168.00","1 order"
"a1ffc9bf","1","146.59","1 order"
"a204820","1","184.90","1 order"
"a20812ac","1","167.35","1 order"
"a20db475","3","1924.65","2-3 orders"
"a20f2778","1","347.16","1 order"
"a210d29c","1","24.00","1 order"
"a214ba44","1","1191.68","1 order"
"a218783d","2","336.00","2-3 orders"
"a21d51c4","1","1114.96","1 order"
"a21e1150","1","168.00","1 order"
"a223b2c2","1","1800.00","1 order"
"a2298159","1","24.00","1 order"
"a22cbd63","1","24.00","1 order"
"a22d656c","1","168.00","1 order"
"a22d6a1c","1","480.00","1 order"
"a22f1e18","1","1198.00","1 order"
"a23132b8","1","168.00","1 order"
"a23402b6","2","48.52","2-3 orders"
"a23b7729","1","168.00","1 order"
"a23e393d","1","1633.85","1 order"
"a24258e1","1","438.17","1 order"
"a2432fcb","2","1845.96","2-3 orders"
"a24fa043","1","150.41","1 order"
"a25218b3","1","480.00","1 order"
"a252c490","1","168.00","1 order"
"a25327cf","1","168.00","1 order"
"a2544a45","1","24.00","1 order"
"a25a4597","1","24.00","1 order"
"a25d012c","1","1640.02","1 order"
"a25e2766","2","491.48","2-3 orders"
"a25e7843","1","168.00","1 order"
"a25ebf0a","2","336.08","2-3 orders"
"a25f5db8","1","168.00","1 order"
"a2652fb2","2","48.00","2-3 orders"
"a26dc29d","1","125.92","1 order"
"a26f7ddd","1","64.25","1 order"
"a270b926","1","288.00","1 order"
"a27357ab","1","168.00","1 order"
"a2805606","1","22.88","1 order"
"a2832b62","1","168.00","1 order"
"a283bf97","1","161.47","1 order"
"a285b6d0","1","168.99","1 order"
"a288150","1","168.00","1 order"
"a288b2fa","1","480.00","1 order"
"a28902c5","2","1794.76","2-3 orders"
"a2892e82","1","152.15","1 order"
"a28a3776","1","24.00","1 order"
"a2918ecc","1","384.00","1 order"
"a2919195","2","336.00","2-3 orders"
"a2966b5d","1","24.00","1 order"
"a2994fa9","1","168.00","1 order"
"a29d6984","1","1658.70","1 order"
"a2a0ea93","1","168.00","1 order"
"a2abc4b6","1","134.40","1 order"
"a2b9244d","1","149.42","1 order"
"a2b961b6","1","168.00","1 order"
"a2ba8c3f","1","1198.00","1 order"
"a2bcdcf8","1","188.15","1 order"
"a2c290c1","1","164.88","1 order"
"a2c2920f","1","479.94","1 order"
"a2c39307","2","50.78","2-3 orders"
"a2cf1838","1","259.87","1 order"
"a2d55227","1","168.00","1 order"
"a2d67947","1","114.25","1 order"
"a2d812c5","1","22.22","1 order"
"a2d87580","1","958.40","1 order"
"a2d8bbf9","1","419.24","1 order"
"a2dd926f","1","24.00","1 order"
"a2e6368d","1","822.22","1 order"
"a2e89205","1","124.54","1 order"
"a2e89a54","1","132.11","1 order"
"a2eaa1d1","1","168.00","1 order"
"a2eba9e6","1","827.24","1 order"
"a2ec1bea","1","2057.23","1 order"
"a2ecca72","1","129.27","1 order"
"a2ed3329","1","168.00","1 order"
"a2ef1de6","1","168.00","1 order"
"a2f153ab","2","2788.52","2-3 orders"
"a2f296d0","2","336.00","2-3 orders"
"a2f2a340","1","24.00","1 order"
"a2f6b720","1","24.00","1 order"
"a2f74aee","1","168.00","1 order"
"a2f83838","1","24.00","1 order"
"a2ff7570","1","480.00","1 order"
"a303c58c","3","856.44","2-3 orders"
"a304bc73","1","168.00","1 order"
"a30620ed","1","168.00","1 order"
"a30c0546","2","480.00","2-3 orders"
"a30c400a","1","168.00","1 order"
"a30de682","1","23.56","1 order"
"a30f5ff7","1","168.00","1 order"
"a3119a10","1","168.00","1 order"
"a31df573","1","168.00","1 order"
"a320fcfa","1","39.03","1 order"
"a3213922","1","480.00","1 order"
"a32482f3","1","415.13","1 order"
"a324b96f","1","13.30","1 order"
"a324bf9e","1","166.03","1 order"
"a327c177","1","62.38","1 order"
"a3299231","1","181.02","1 order"
"a32c0c05","1","168.00","1 order"
"a32f86fb","1","168.54","1 order"
"a32fc5e3","1","164.42","1 order"
"a3300d5f","1","23.56","1 order"
"a33171f8","1","168.00","1 order"
"a333e556","1","168.00","1 order"
"a335a0c5","1","175.22","1 order"
"a335cd4a","1","149.70","1 order"
"a3395e3f","1","16.40","1 order"
